ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL122004,               KARL,20040922,1800,  , HU,27.5N,48.7W,90,970,250,250,175,200,125,125,75,100,75,75,45,75
AL122004,               KARL,20040923,0,  , HU,29.0N,47.7W,95,965,275,275,200,200,125,125,75,100,75,75,50,50
AL122004,               KARL,20040923,600,  , HU,30.7N,46.3W,110,951,300,300,200,200,125,125,75,75,75,75,50,50
AL122004,               KARL,20040923,1200,  , HU,32.5N,44.4W,105,953,300,325,200,200,125,125,75,75,75,75,50,50
AL122004,               KARL,20040923,1800,  , HU,34.5N,43.0W,90,955,300,350,200,200,125,150,75,75,75,75,50,50
AL122004,               KARL,20040924,0,  , HU,36.8N,41.9W,80,957,300,350,200,200,150,150,75,75,75,75,50,50
AL122004,               KARL,20040924,600,  , HU,39.5N,41.2W,75,959,300,350,225,225,125,150,100,75,75,75,50,50
AL122004,               KARL,20040924,1200,  , HU,42.6N,40.5W,70,961,300,350,250,250,150,175,125,100,75,90,50,50
AL122004,               KARL,20040924,1800,  , HU,45.5N,40.5W,65,962,325,350,350,250,125,175,125,150,75,90,50,50
AL122004,               KARL,20040925,0,  , EX,48.1N,40.5W,55,963,325,350,350,250,125,175,125,150,0,0,0,0
AL122004,               KARL,20040925,600,  , EX,50.4N,38.9W,55,967,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040925,1200,  , EX,53.0N,36.5W,55,973,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040925,1800,  , EX,56.1N,32.0W,55,980,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040926,0,  , EX,59.5N,26.0W,55,986,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040926,600,  , EX,62.0N,17.0W,55,983,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040926,1200,  , EX,63.5N,8.0W,60,976,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040926,1800,  , EX,64.0N,2.0W,60,976,325,350,350,250,125,175,150,90,0,0,0,0
AL122004,               KARL,20040927,0,  , EX,64.0N,2.5E,55,980,160,350,350,125,0,175,150,0,0,0,0,0
AL122004,               KARL,20040927,600,  , EX,64.5N,7.0E,45,980,80,300,300,60,0,0,0,0,0,0,0,0
AL122004,               KARL,20040927,1200,  , EX,65.0N,10.5E,40,986,0,180,180,0,0,0,0,0,0,0,0,0
AL122004,               KARL,20040927,1800,  , EX,65.3N,12.0E,35,989,0,180,180,0,0,0,0,0,0,0,0,0
AL122004,               KARL,20040928,0,  , EX,65.5N,13.5E,30,992,0,0,0,0,0,0,0,0,0,0,0,0
AL091984,            UNNAMED,19840906,1200,  , TD,21.0N,96.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840906,1800,  , TD,21.3N,96.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840907,0,  , TD,21.8N,96.3W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840907,600,  , TD,22.0N,96.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840907,1200,  , TD,22.3N,96.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840907,1800,  , TD,22.7N,97.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840908,0,  , TD,23.0N,97.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091984,            UNNAMED,19840908,600,  , TD,23.2N,98.1W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112005,               JOSE,20050822,1200,  , TD,19.4N,94.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL112005,               JOSE,20050822,1800,  , TS,19.6N,95.0W,35,1004,0,30,30,0,0,0,0,0,0,0,0,0
AL112005,               JOSE,20050823,0,  , TS,19.7N,95.7W,45,1001,20,30,40,40,0,0,0,0,0,0,0,0
AL112005,               JOSE,20050823,330, L, TS,19.7N,96.4W,50,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112005,               JOSE,20050823,600,  , TS,19.7N,96.7W,35,1002,20,20,20,20,0,0,0,0,0,0,0,0
AL112005,               JOSE,20050823,1200,  , TD,19.7N,97.7W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050828,1200,  , TD,14.0N,45.1W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050828,1800,  , TD,14.9N,46.4W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050829,0,  , TD,15.7N,47.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050829,600,  , TD,17.0N,48.9W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050829,1200,  , TD,17.7N,50.6W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050829,1800,  , LO,18.5N,52.5W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050830,0,  , LO,20.5N,53.2W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050830,600,  , LO,22.1N,53.6W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050830,1200,  , LO,24.2N,54.2W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050830,1800,  , LO,25.5N,53.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050831,0,  , LO,26.9N,52.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050831,600,  , TD,28.0N,51.6W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050831,1200,  , TS,29.0N,50.4W,35,1006,60,60,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050831,1800,  , TS,30.1N,50.1W,35,1007,60,60,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050901,0,  , TD,31.1N,50.3W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050901,600,  , TD,31.9N,51.2W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050901,1200,  , TD,31.9N,51.4W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050901,1800,  , TD,32.3N,51.5W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050902,0,  , TD,32.4N,52.0W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050902,600,  , LO,32.6N,52.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050902,1200,  , LO,33.2N,52.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050902,1800,  , LO,33.9N,52.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050903,0,  , LO,34.7N,53.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050903,600,  , LO,35.5N,53.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050903,1200,  , LO,36.6N,54.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL132005,                LEE,20050903,1800,  , LO,37.4N,53.9W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL211978,            UNNAMED,19781013,1200,  , TD,40.5N,31.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781013,1800,  , TD,39.7N,31.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781014,0,  , TD,38.8N,32.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781014,600,  , TD,37.9N,32.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781014,1200,  , TD,37.0N,33.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781014,1800,  , TD,36.5N,34.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781015,0,  , TD,36.0N,35.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781015,600,  , TD,35.5N,36.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781015,1200,  , TD,35.0N,37.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781015,1800,  , TD,35.2N,38.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781016,0,  , TD,35.5N,39.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781016,600,  , TD,35.8N,40.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781016,1200,  , TD,36.0N,41.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781016,1800,  , TD,37.0N,41.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781017,0,  , TD,38.0N,41.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781017,600,  , TD,39.0N,41.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781017,1200,  , TD,40.0N,41.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL211978,            UNNAMED,19781017,1800,  , TD,41.0N,40.5W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030418,0,  , EX,29.1N,66.2W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030418,600,  , EX,29.9N,66.0W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030418,1200,  , EX,30.8N,65.8W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030418,1800,  , EX,31.9N,66.3W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030419,0,  , EX,33.0N,66.9W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030419,600,  , EX,33.8N,67.6W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030419,1200,  , EX,34.5N,68.6W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030419,1800,  , EX,34.3N,69.1W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030420,0,  , EX,33.6N,69.0W,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030420,600,  , SS,32.7N,68.9W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030420,1200,  , SS,32.0N,68.2W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030420,1800,  , SS,31.7N,67.3W,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030421,0,  , TS,31.4N,66.4W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030421,600,  , TS,30.6N,65.8W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030421,1200,  , TS,30.0N,64.8W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030421,1800,  , TS,29.4N,63.1W,50,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030422,0,  , TS,29.4N,61.5W,50,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030422,600,  , TS,29.5N,60.1W,50,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030422,1200,  , TS,29.6N,58.5W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030422,1800,  , TS,29.7N,56.6W,45,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030423,0,  , TS,30.0N,54.7W,40,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030423,600,  , TS,30.6N,53.0W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030423,1200,  , TS,31.4N,51.5W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030423,1800,  , TS,31.9N,50.6W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030424,0,  , TS,32.1N,49.6W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030424,600,  , EX,32.0N,48.7W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030424,1200,  , EX,31.8N,47.8W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030424,1800,  , EX,31.5N,46.6W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030425,0,  , EX,31.5N,45.4W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030425,600,  , EX,31.6N,44.2W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030425,1200,  , EX,31.7N,43.1W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030425,1800,  , EX,31.8N,42.1W,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030426,0,  , EX,31.9N,40.8W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030426,600,  , EX,32.3N,38.4W,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030426,1200,  , EX,32.9N,35.6W,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030426,1800,  , EX,33.6N,32.8W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030427,0,  , EX,34.4N,29.2W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030427,600,  , EX,35.3N,25.8W,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012003,                ANA,20030427,1200,  , EX,36.1N,22.4W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770718,600,  , TD,25.8N,86.8W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770718,1200,  , TD,27.0N,87.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770718,1800,  , TD,28.3N,87.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770719,0,  , TD,29.5N,87.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770719,600,  , TD,30.7N,87.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021977,            UNNAMED,19770719,1200,  , TD,32.0N,88.0W,-99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012014,             ARTHUR,20140628,1800,  , LO,32.0N,78.2W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140629,0,  , LO,31.2N,77.8W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140629,600,  , LO,30.5N,77.4W,20,1017,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140629,1200,  , LO,30.0N,77.2W,20,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140629,1800,  , LO,29.7N,77.2W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140630,0,  , LO,29.5N,77.5W,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140630,600,  , LO,29.2N,78.0W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140630,1200,  , LO,28.7N,78.4W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140630,1800,  , LO,28.1N,78.7W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140701,0,  , TD,27.7N,78.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140701,600,  , TD,27.5N,79.1W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140701,1200,  , TS,27.5N,79.2W,35,1005,0,40,40,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140701,1800,  , TS,27.7N,79.3W,40,1003,40,60,50,40,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140702,0,  , TS,27.9N,79.2W,45,999,60,70,50,40,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140702,600,  , TS,28.2N,79.1W,50,995,60,70,50,40,30,30,0,0,0,0,0,0
AL012014,             ARTHUR,20140702,1200,  , TS,28.7N,79.0W,55,995,60,70,50,40,30,30,0,0,0,0,0,0
AL012014,             ARTHUR,20140702,1800,  , TS,29.4N,79.1W,60,994,70,70,60,50,30,30,0,30,0,0,0,0
AL012014,             ARTHUR,20140703,0,  , HU,30.1N,79.2W,65,987,70,80,60,50,30,30,20,30,15,15,0,0
AL012014,             ARTHUR,20140703,600,  , HU,30.9N,79.1W,70,984,70,80,60,50,30,30,20,30,15,15,0,0
AL012014,             ARTHUR,20140703,1200,  , HU,31.8N,78.8W,80,981,100,100,60,50,40,50,20,30,20,20,0,0
AL012014,             ARTHUR,20140703,1800,  , HU,32.9N,78.3W,80,978,110,130,80,60,50,60,20,30,30,30,0,20
AL012014,             ARTHUR,20140704,0,  , HU,34.0N,77.3W,85,975,110,130,80,60,50,80,50,30,30,35,30,20
AL012014,             ARTHUR,20140704,315, L, HU,34.7N,76.6W,85,973,110,130,80,60,50,80,50,30,30,35,30,20
AL012014,             ARTHUR,20140704,600,  , HU,35.3N,76.0W,85,972,100,110,90,40,50,80,50,30,30,35,30,20
AL012014,             ARTHUR,20140704,800, L, HU,35.8N,75.5W,85,973,100,110,90,40,50,80,50,30,30,35,30,20
AL012014,             ARTHUR,20140704,1200,  , HU,36.8N,74.4W,80,976,100,110,90,60,60,80,40,30,25,35,20,20
AL012014,             ARTHUR,20140704,1800,  , HU,38.4N,72.4W,70,978,120,140,100,70,60,90,40,30,20,60,20,10
AL012014,             ARTHUR,20140705,0,  , HU,40.2N,69.7W,65,976,120,140,100,70,60,100,70,40,45,60,45,0
AL012014,             ARTHUR,20140705,600,  , TS,42.3N,67.6W,60,981,120,140,100,70,50,100,70,40,0,0,0,0
AL012014,             ARTHUR,20140705,1200,  , EX,44.1N,66.5W,60,982,140,180,140,70,0,60,90,0,0,0,0,0
AL012014,             ARTHUR,20140705,1800,  , EX,45.9N,65.3W,55,980,210,180,220,100,0,0,90,0,0,0,0,0
AL012014,             ARTHUR,20140706,0,  , EX,47.1N,64.0W,50,981,90,110,180,180,0,0,90,0,0,0,0,0
AL012014,             ARTHUR,20140706,600,  , EX,47.6N,62.4W,45,982,90,200,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140706,1200,  , EX,48.5N,60.2W,40,986,0,150,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140706,1800,  , EX,50.3N,58.1W,35,989,0,180,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140707,0,  , EX,52.3N,56.4W,35,988,0,240,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140707,600,  , EX,54.2N,55.4W,35,985,0,240,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140707,1200,  , EX,56.0N,54.7W,35,984,320,240,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140707,1800,  , EX,57.3N,54.2W,40,985,320,240,160,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140708,0,  , EX,58.1N,54.1W,45,988,320,200,150,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140708,600,  , EX,58.9N,54.7W,40,991,320,180,120,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140708,1200,  , EX,59.4N,56.1W,35,993,320,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140708,1800,  , EX,60.0N,57.0W,30,995,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140709,0,  , EX,60.3N,56.7W,30,997,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140709,600,  , EX,60.1N,56.2W,25,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140709,1200,  , EX,59.8N,55.7W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL012014,             ARTHUR,20140709,1800,  , EX,59.5N,55.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL071988,           FLORENCE,19880907,600,  , TD,22.8N,92.0W,25,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880907,1200,  , TD,22.8N,91.2W,30,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880907,1800,  , TS,22.7N,90.2W,40,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880908,0,  , TS,22.6N,89.6W,45,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880908,600,  , TS,22.7N,89.8W,45,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880908,1200,  , TS,23.1N,89.7W,45,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880908,1800,  , TS,23.4N,89.5W,45,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880909,0,  , TS,24.2N,89.2W,50,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880909,600,  , TS,25.0N,89.2W,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880909,1200,  , TS,26.1N,89.2W,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880909,1800,  , HU,27.4N,89.2W,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880909,2300, I, HU,28.5N,89.3W,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880910,0,  , HU,28.7N,89.3W,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880910,200, L, HU,29.1N,89.3W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880910,600,  , TS,29.7N,89.7W,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880910,1200,  , TD,30.7N,90.7W,30,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880910,1800,  , TD,31.8N,91.5W,20,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880911,0,  , TD,32.4N,92.3W,15,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880911,600,  , TD,32.7N,93.3W,15,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071988,           FLORENCE,19880911,1200,  , TD,33.0N,94.5W,15,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052004,               EARL,20040813,1800,  , TD,9.0N,45.6W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052004,               EARL,20040814,0,  , TD,9.2N,47.4W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052004,               EARL,20040814,600,  , TD,9.6N,49.2W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052004,               EARL,20040814,1200,  , TD,10.1N,51.4W,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052004,               EARL,20040814,1800,  , TS,10.5N,53.5W,35,1010,75,0,0,75,0,0,0,0,0,0,0,0
AL052004,               EARL,20040815,0,  , TS,11.0N,55.9W,35,1010,75,0,0,75,0,0,0,0,0,0,0,0
AL052004,               EARL,20040815,600,  , TS,11.5N,58.3W,45,1009,90,0,0,75,0,0,0,0,0,0,0,0
AL052004,               EARL,20040815,1200,  , TS,11.8N,60.8W,45,1009,90,0,0,75,0,0,0,0,0,0,0,0
AL052004,               EARL,20040815,1800,  , TS,12.1N,62.8W,35,1010,75,0,0,75,0,0,0,0,0,0,0,0
AL102005,                TEN,20050813,1200,  , TD,13.3N,43.6W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102005,                TEN,20050813,1800,  , TD,13.8N,44.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL102005,                TEN,20050814,0,  , TD,13.8N,45.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL102005,                TEN,20050814,600,  , TD,13.4N,46.0W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102005,                TEN,20050814,1200,  , TD,13.5N,46.4W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL102005,                TEN,20050814,1800,  , LO,13.9N,46.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
